Experiment Name,Run Number,Timestamp (s),Memory Usage (MB)
memory_medium,9,2.01,125.50
memory_medium,9,2.11,127.50
memory_medium,9,2.22,127.50
memory_medium,9,2.32,129.50
memory_medium,9,2.42,129.50
memory_medium,9,2.52,129.50
memory_medium,9,2.62,132.00
memory_medium,9,2.72,135.50
memory_medium,9,2.82,137.50
memory_medium,9,2.92,139.50
memory_medium,9,3.02,143.50
memory_medium,9,3.12,172.00
memory_medium,9,3.22,174.00
memory_medium,9,3.32,174.00
memory_medium,9,3.42,177.88
memory_medium,9,3.53,177.88
memory_medium,9,3.63,177.88
memory_medium,9,3.73,200.12
memory_medium,9,4.25,209.25
memory_medium,9,4.47,17.59
